ph,temperature,turbidity,fish,Fish_Weight,Feed
8.65,17.75,3.44,tilapia,1.3683609000488854,0.025071050530393463
8.66,17.87,3.45,tilapia,1.0733907608428985,0.018517074331731217
8.74,17.94,3.41,tilapia,1.5387247976711025,0.028756325886288785
8.57,17.87,3.46,tilapia,1.22797369678837,0.02190682383917131
8.62,17.81,3.47,pangas,1.6760938252911248,0.030600395634847653
8.69,17.94,3.48,pangas,1.1490030132144706,0.022439024502026346
8.73,17.81,3.45,pangas,0.9287659329562981,0.015403083859685928
8.63,17.94,3.46,pangas,0.9696607047823239,0.018288358214933836
8.66,17.94,3.44,pangas,0.376391298255661,0.006721279802734405
8.75,18.0,3.47,pangas,1.7642455618065176,0.03281531836656737
8.77,17.94,3.47,pangas,0.5768157871434393,0.011263599701788937
8.78,18.0,3.48,pangas,0.9268151447004234,0.018542342200356537
8.81,17.94,3.43,pangas,0.34282999715334556,0.00447825332938447
8.79,18.0,3.46,pangas,1.3021453170884212,0.023238919505738604
8.87,18.0,3.46,pangas,0.3142066205983365,0.005011051774725649
8.8,17.81,3.48,pangas,0.25205925900044795,0.004756409653147262
8.78,17.87,3.48,pangas,1.5807447351193236,0.026821854869907333
8.8,18.0,3.49,pangas,0.5504548666689034,0.009630514983376845
8.79,17.94,3.5,tilapia,1.9600981430747653,0.03431850612788871
8.79,17.94,3.5,tilapia,0.276834238234856,0.006262015261935676
6.02,21.0,3.48,rui,1.2528367115449743,0.024093615621507677
6.01,21.0,3.49,rui,1.0724413945242803,0.022986040923973154
6.0,21.0,3.48,rui,1.7832490177302784,0.03854218323762016
6.09,21.06,3.48,rui,1.5823963785342003,0.03326517055526003
6.93,21.0,3.47,rui,1.8799792085936218,0.03886754348914627
6.42,20.94,3.47,rui,1.125175829091129,0.022965161901432354
6.48,21.0,3.46,rui,1.9215812293836603,0.03926864627227891
7.0,21.0,3.46,rui,1.3750616864493268,0.02733481471234272
7.27,21.06,3.45,rui,0.22079259804550727,0.004597787880536045
7.24,21.0,3.44,rui,0.6216660671668384,0.014072025769067947
7.11,21.06,3.45,rui,0.5648486522394262,0.010654022092167363
7.6,20.94,3.45,rui,0.18434560928810084,0.00419370754590221
7.83,20.87,3.43,rui,0.7467938590112824,0.016276364957820234
7.75,21.06,3.41,rui,1.345161440186417,0.02717641601109321
7.5,20.87,3.37,rui,1.7465974455716318,0.03552345754578936
7.07,20.87,3.36,rui,0.758288385649809,0.016046126868052603
6.99,21.06,3.35,rui,1.0122926663734586,0.021828283751971253
6.87,21.06,3.33,rui,1.9947836400649155,0.04246658119621946
6.68,21.0,3.32,rui,0.6280213676948044,0.012436733520322613
6.95,21.06,3.31,rui,0.7015314154174894,0.01447382432317062
8.3,21.44,3.62,katla,1.8615493073919231,0.03931342264449798
8.15,21.5,3.62,katla,1.0748462617576655,0.024194844005569656
8.09,21.37,3.62,katla,0.8242546443842323,0.015640951649056822
7.99,21.44,3.61,katla,1.3366488559000682,0.030312901618570205
7.92,21.5,3.61,katla,1.1825011194472321,0.02534299654131555
7.96,21.37,3.61,katla,0.8606120670993421,0.019157518529361674
7.87,21.25,3.61,katla,0.9141754910563875,0.02005290714646656
7.7,21.31,3.6,katla,1.415397482289955,0.030145097949352027
7.54,21.12,3.6,katla,1.8230636861919642,0.03761743921989611
7.5,21.25,3.6,katla,0.9817146840821919,0.021363261127837176
7.43,21.19,3.61,katla,0.6180893852498708,0.014814324212006316
7.42,21.12,3.61,shrimp,1.4572626101760464,0.02881005587091055
7.26,21.25,3.62,shrimp,1.9405805318516187,0.041346624505335224
6.95,21.19,3.62,shrimp,1.0208798782254507,0.021025724989534828
6.78,21.25,3.62,shrimp,1.7023407402930062,0.0350318869612351
6.92,21.06,3.6,shrimp,0.22746024291930256,0.00403814494681625
6.87,21.19,3.6,shrimp,1.848464004325569,0.03819062034549685
6.51,21.19,3.61,shrimp,1.978441684148887,0.042867620912913046
7.02,21.25,3.61,shrimp,0.4086973163884954,0.008403555556948399
6.8,21.25,3.61,shrimp,1.8251328345578728,0.0384213508376475
6.02,21.06,3.56,silverCup,1.4453951515493995,0.030198105110663034
6.01,21.09,3.56,silverCup,1.445736250694595,0.027868620072993445
6.0,21.12,3.56,silverCup,0.8330688551887918,0.018131002552426476
6.09,21.06,3.56,silverCup,1.9066304487790806,0.04045320204328059
6.93,21.12,3.57,silverCup,1.011474775723992,0.0213787425118125
6.42,21.19,3.57,silverCup,1.497285263384467,0.03277803054523149
6.48,21.19,3.57,silverCup,0.5753681049841999,0.01215481957915788
7.0,21.12,3.57,silverCup,1.2225090809045698,0.025222011834904183
7.27,21.19,3.57,silverCup,0.4256171420482674,0.009130578329271258
7.24,21.06,3.56,silverCup,0.8395359522128392,0.019055468862625106
7.11,21.25,3.56,silverCup,0.9221838669668361,0.018278846349836966
7.6,21.12,3.56,silverCup,1.9281365213702217,0.04020968788148951
7.83,21.06,3.56,sing,0.5026791603347447,0.010905965657607623
7.75,21.25,3.57,sing,1.3971709822178633,0.03140635255537547
7.5,21.06,3.57,sing,0.13627089074431503,0.0023674718173567217
7.07,21.12,3.57,sing,1.0900162282527255,0.023792334490883384
6.99,21.19,3.56,sing,0.6459919083254545,0.01392381779539687
6.87,21.0,3.56,sing,0.10274876107615577,0.0021537590647232527
6.68,21.19,3.58,sing,0.8501007037316695,0.017424483629016874
6.95,21.12,3.58,sing,1.2199021745576306,0.02699854069892617
7.67,17.62,3.56,tilapia,1.3228895967268532,0.022990022771888986
8.39,17.5,3.56,tilapia,0.307179428982426,0.00436359725433701
8.24,17.56,3.55,tilapia,0.29476331186522425,0.005427093999889348
8.26,17.75,3.55,tilapia,1.2670991216399212,0.02284268540549736
8.23,17.56,3.55,tilapia,0.8679235131128795,0.016028472234957236
8.31,17.69,3.56,tilapia,0.6750683364242253,0.01180769032152012
8.38,17.69,3.56,tilapia,1.2577800826514651,0.023110645511709948
7.84,17.56,3.57,tilapia,0.43828361920330905,0.00809485609143815
6.7,17.5,3.56,tilapia,0.15708758813936585,0.003788373462410205
6.02,17.62,3.57,tilapia,1.0738399663216833,0.0219009769985641
8.16,17.62,3.55,tilapia,1.1156041664996592,0.02028028366649458
8.23,17.56,3.55,tilapia,0.3288010929220214,0.00517849564437199
7.96,17.62,3.56,tilapia,1.3669217070696258,0.025584592001394943
7.79,17.75,3.56,tilapia,1.0615634724387144,0.020136753230771375
7.88,17.75,3.55,tilapia,0.5533476369534658,0.009685107069429242
7.84,17.69,3.55,tilapia,0.8009443787720196,0.01516834263545759
8.18,17.69,3.56,tilapia,1.7331549274742322,0.03113846002684674
8.16,17.75,3.56,tilapia,0.48752971494598274,0.009447849024958967
8.32,17.56,3.56,tilapia,0.5377362963385043,0.007798825372938528
8.23,17.56,3.56,tilapia,0.9659129251285595,0.01714598844079874
8.65,17.75,3.44,tilapia,1.0659828499211699,0.01759656294483597
8.66,17.87,3.45,tilapia,0.22784095204597882,0.003981079844011862
8.74,17.94,3.41,tilapia,1.106379195072959,0.019507618868847616
8.57,17.87,3.46,tilapia,1.2581814811002294,0.022152385453656664
8.62,17.81,3.47,pangas,0.8292066095483631,0.01478550555028355
8.69,17.94,3.48,pangas,0.777448217749433,0.01157201311614067
8.73,17.81,3.45,pangas,0.9813842336570369,0.0157436557803514
8.63,17.94,3.46,pangas,1.6693482041108916,0.030342659737753176
8.66,17.94,3.44,pangas,1.5302612383824097,0.027956761017879878
8.75,18.0,3.47,pangas,0.5091022151453405,0.009050056525281196
8.77,17.94,3.47,pangas,1.2953321753338491,0.023534479856875172
8.78,18.0,3.48,pangas,0.7999866125401672,0.015696248302596243
8.81,17.94,3.43,pangas,1.48546082627775,0.02555570914499497
8.79,18.0,3.46,pangas,1.2111385069541754,0.02177485129852108
8.87,18.0,3.46,pangas,0.6757989402827856,0.010096396646336882
8.8,17.81,3.48,pangas,1.7208807846530108,0.031251921043962294
8.78,17.87,3.48,pangas,1.1901626024811607,0.023103828252572227
8.8,18.0,3.49,pangas,0.8983700017646962,0.015438868684974918
8.79,17.94,3.5,tilapia,1.4664803524955896,0.026339450392516107
8.79,17.94,3.5,tilapia,1.6618511687215356,0.03069643033558836
6.02,21.0,3.48,rui,0.9232150417216816,0.019217938787114447
6.01,21.0,3.49,rui,1.9680134668920257,0.04389238577077785
6.0,21.0,3.48,rui,1.8988336127249479,0.0395968086382399
6.09,21.06,3.48,rui,1.6657392049857915,0.03528667922259242
6.93,21.0,3.47,rui,0.778174358914226,0.018298888025336694
6.42,20.94,3.47,rui,0.5545296063606062,0.012979829709749965
6.48,21.0,3.46,rui,1.1189960087081492,0.023565960672622854
7.0,21.0,3.46,rui,1.8771757931156752,0.040614307376126556
7.27,21.06,3.45,rui,1.170089834082827,0.023102883767145237
7.24,21.0,3.44,rui,1.9676029608750687,0.039519320311282746
7.11,21.06,3.45,rui,1.8598793546185757,0.04054570966785599
7.6,20.94,3.45,rui,1.6341714959290274,0.03417225248227017
7.83,20.87,3.43,rui,1.832782449832504,0.03748901831068473
7.75,21.06,3.41,rui,1.1529902465023814,0.024067469255084864
7.5,20.87,3.37,rui,0.6626246932601381,0.015945351299864997
7.07,20.87,3.36,rui,1.3861745472716556,0.029124465538607945
6.99,21.06,3.35,rui,0.24798504148213849,0.003190121549958719
6.87,21.06,3.33,rui,1.121444232005085,0.024572853553344366
6.68,21.0,3.32,rui,1.8872019030554894,0.03970677748244568
6.95,21.06,3.31,rui,0.7126609197227318,0.014458232498077102
8.3,21.44,3.62,katla,1.905858573739667,0.04074217285840562
8.15,21.5,3.62,katla,0.5740585330138834,0.013578839178302627
8.09,21.37,3.62,katla,1.8004863459940665,0.0383065447740148
7.99,21.44,3.61,katla,1.500703876173349,0.03105138473308198
7.92,21.5,3.61,katla,0.1184076877510448,0.002262025433489907
7.96,21.37,3.61,katla,0.6815895741891089,0.016170964709925652
7.87,21.25,3.61,katla,0.5590683350204454,0.011925961930704223
7.7,21.31,3.6,katla,1.2329518054853548,0.026717641362081438
7.54,21.12,3.6,katla,1.500259760103841,0.03114184594133629
7.5,21.25,3.6,katla,1.587845686886325,0.032648136080752684
7.43,21.19,3.61,katla,0.42081819435520396,0.008216948988949717
7.42,21.12,3.61,shrimp,0.3409065546554302,0.006889543470290477
7.26,21.25,3.62,shrimp,0.25809610848364317,0.004394074794357498
6.95,21.19,3.62,shrimp,0.9357144335299477,0.01979680028560205
6.78,21.25,3.62,shrimp,0.48488703108556364,0.011111150254357842
6.92,21.06,3.6,shrimp,1.3203180037254671,0.026101470341532783
6.87,21.19,3.6,shrimp,0.43264707172402306,0.008448595296605594
6.51,21.19,3.61,shrimp,1.2987587981715394,0.028601057222533907
7.02,21.25,3.61,shrimp,0.6550861042969692,0.014471310408021514
6.8,21.25,3.61,shrimp,0.5045111693334898,0.01041544350920104
6.02,21.06,3.56,silverCup,0.43095666951304645,0.010980324540906696
6.01,21.09,3.56,silverCup,1.3736200106775325,0.029452082527362283
6.0,21.12,3.56,silverCup,0.19075682888826,0.005282380900845348
6.09,21.06,3.56,silverCup,1.1704714876504794,0.02463015064592889
6.93,21.12,3.57,silverCup,0.45857692775253145,0.009993295787558932
6.42,21.19,3.57,silverCup,1.5093759978950851,0.032194360601932995
6.48,21.19,3.57,silverCup,1.565067350669486,0.03316754172318998
7.0,21.12,3.57,silverCup,1.6840822317548203,0.0350229767913975
7.27,21.19,3.57,silverCup,0.2446075184950969,0.0063780764571923975
7.24,21.06,3.56,silverCup,0.9638094438959035,0.018696629882287673
7.11,21.25,3.56,silverCup,1.7898664179574255,0.03897504864989002
7.6,21.12,3.56,silverCup,0.41124271665742096,0.00945236023325471
7.83,21.06,3.56,sing,1.8191755347050227,0.03852309151255843
7.75,21.25,3.57,sing,1.7874691978796786,0.03826353719748883
7.5,21.06,3.57,sing,1.173009607934846,0.024347048219151984
7.07,21.12,3.57,sing,1.610708630554831,0.03440283481126141
6.99,21.19,3.56,sing,1.299186626517591,0.02929101494303045
6.87,21.0,3.56,sing,1.4245261319903206,0.031170602413916868
6.68,21.19,3.58,sing,0.9547900987891378,0.02024330767077078
6.95,21.12,3.58,sing,0.17372238513999194,0.006505640289936309
